Intercept,bedroom_num,floor_area,bathroom_num,city_mandal,city_manila,city_pasig,city_quezon,city_san_ju,city_taguig,VAR1,listing,location,price,type,city
1,2,91,3,0,1,0,0,0,0,27,2br luxury condo unit for sale at cornell parksuites in binondo manila | 91.40 sqm,"binondo, manila",14600000,condominium,manila
1,2,39,1,0,1,0,0,0,0,30,"2-bedroom condo unit for sale in suntrust ascentia, santa ana, manila, metro manila","santa ana, manila",6522096,condominium,manila
1,2,39,1,0,1,0,0,0,0,31,"for sale 2 bedroom unit in suntrust ascentia at santa ana, manila","santa ana, manila",6522096,condominium,manila
1,3,52,2,0,1,0,0,0,0,32,"3-bedroom unit for sale in suntrust solana, ermita manila","ermita, manila",7500000,condominium,manila
1,3,57,2,0,1,0,0,0,0,33,"3-bedroom condo unit for sale in suntrust ascentia, santa ana, manila, metro manila","santa ana, manila",9516936,condominium,manila
1,2,90,3,0,1,0,0,0,0,34,2br luxury condo unit for sale at cornell parksuites in binondo manila | 90.70 sqm,"binondo, manila",12000000,condominium,manila
1,3,138,4,0,1,0,0,0,0,35,3br luxury condo unit for sale at cornell parksuites in binondo manila | 138.70 sqm,"binondo, manila",21600000,condominium,manila
1,4,174,4,0,1,0,0,0,0,36,4br luxury condo unit for sale at cornell parksuites in binondo manila | 174.50 sqm,"binondo, manila",28500000,condominium,manila
1,1,53,1,0,1,0,0,0,0,37,"studio luxury condo unit for sale at cornell parksuites in binondo, manila | 53.20 sq...","binondo, manila",8300000,condominium,manila
1,1,29,1,0,1,0,0,0,0,38,"studio condo unit for sale in suntrust ascentia, santa ana, manila, metro manila","santa ana, manila",5028452,condominium,manila
1,1,31,1,0,1,0,0,0,0,39,1 bedroom condo unit for sale near dlsu|manila|the grand towers by moldex realty,"malate, manila",4725000,condominium,manila
1,2,63,2,0,1,0,0,0,0,40,rfo2 bedrooms condo in manila for sale-avida towers intima-near pgh-un taft lrt,"paco, manila",7000000,condominium,manila
1,1,31,1,0,1,0,0,0,0,41,1 bedroom condo unit for sale | manila | grand riviera suites by moldex realty,"ermita, manila",6960000,condominium,manila
1,1,27,1,0,1,0,0,0,0,42,brand new rfo 1 bedroom condominium unit at la nobleza terrazas ermita manila,"ermita, manila",4500000,condominium,manila
1,1,23,1,0,1,0,0,0,0,43,condo studio unit for sale in manila near pgh-faura-kalaw-pedro gil lrt un ave,"paco, manila",4700000,condominium,manila
1,2,52,1,0,1,0,0,0,0,44,"2 bedroom preselling condo in  malate m manila, near arellano college of law","malate, manila",7849000,condominium,manila
1,1,27,1,0,1,0,0,0,0,45,for sale rfo 1 bedroom condominium unit brand new at ermita malate manila,"ermita, manila",4500000,condominium,manila
1,1,58,2,0,1,0,0,0,0,46,"1 bedroom condominium unit for sale in ermita, manila","ermita, manila",7084832,condominium,manila
1,2,46,1,0,1,0,0,0,0,47,for sale 2 bedroom condominium in santa mesa manila,"santa mesa, manila",7000000,condominium,manila
1,1,27,1,0,1,0,0,0,0,48,"for sale brand new rfo 1 bedroom condo unit at ermita, manila","ermita, manila",4500000,condominium,manila
1,1,30,1,0,1,0,0,0,0,49,studio unit for sale along taft avenue near dlsu kizuna heights by vista land,"malate, manila",6953991,condominium,manila
1,1,26,1,0,1,0,0,0,0,50,"for sale studio unit at torre lorenzo malate in malate, manila","malate, manila",5571960,condominium,manila
1,2,48,2,0,1,0,0,0,0,51,"for sale: 48.2 sqm 2-bedroom condo unit at covent garden in santa mesa, manila","santa mesa, manila",7517703,condominium,manila
1,1,20,1,0,1,0,0,0,0,52,"1 bedroom in manila - peninsula garden midtown homes, paco manila","paco, manila",2700000,condominium,manila
1,1,27,1,0,1,0,0,0,0,53,for sale brand new rfo 1 bedroom condominium unit at malate manila,"malate, manila",4500000,condominium,manila
1,1,26,1,0,1,0,0,0,0,54,"studio w/ balcony for sale | c. m. recto ave, manila | vista recto by vista land","quiapo, manila",6216696,condominium,manila
1,1,25,1,0,1,0,0,0,0,55,"for sale studio unit near la salle taft v. cruz, manila city","malate, manila",4622000,condominium,manila
1,2,48,2,0,1,0,0,0,0,56,sta mesa condo covent garden 2 bedroom 48.2sqm 300k dp move in manila,"santa mesa, manila",7000000,condominium,manila
1,1,21,1,0,1,0,0,0,0,57,"21 sqm studio condominium unit for sale in vista gl, taft, manila","ermita, manila",5712020,condominium,manila
1,1,32,1,0,1,0,0,0,0,58,"one bedroom condominium unit for sale at 3 torre lorenzo, manila","malate, manila",7056400,condominium,manila
1,1,18,1,0,1,0,0,0,0,59,"rfo studio condo unit beside dlsu taft|taft ave., manila| property for sale ph","taft, manila",3500000,condominium,manila
1,4,237,6,0,1,0,0,0,0,60,"rfo 4-bedroom unit 47d2 for sale in 1322 roxas boulevard, manila | moldex realty","roxas boulevard, manila",48000000,condominium,manila
1,1,21,1,0,1,0,0,0,0,61,university home lacson 21.95 sqm studio unit 1107 for sale in sampaloc manila,"sampaloc, manila",4818178,condominium,manila
1,3,84,2,0,1,0,0,0,0,62,rfo 3 bedroom condo unit for sale along roxas blvd. | manila | moldex realty,"ermita, manila",23780000,condominium,manila
1,1,22,1,0,1,0,0,0,0,63,rent to own rfo unit studio for sale manila condominium urban deca homes,"tondo, manila",1879165,condominium,manila
1,2,35,2,0,1,0,0,0,0,64,2 bedroom condo unit for sale near dlsu|manila|the grand towers by moldex realty,"malate, manila",5252679,condominium,manila
1,3,295,3,0,1,0,0,0,0,65,3 bedrooms penthouse with garden condominium for sale in manila,"santa cruz, manila",24000000,condominium,manila
1,1,21,2,0,1,0,0,0,0,66,for sale condormitel u homes lacson self liquidating business investment manila,"sampaloc, manila",4800000,condominium,manila
1,1,22,1,0,1,0,0,0,0,67,"for sale studio in sampaloc, manila at  university home lacson- 2701","sampaloc, manila",4946817,condominium,manila
1,1,22,1,0,1,0,0,0,0,68,"condominium for sale unit 3724 in sampaloc, manila at  university home lacson","sampaloc, manila",4946817,condominium,manila
1,1,23,1,0,1,0,0,0,0,69,"rfo studio condo unit fronting ust|espana, manila | property for sale ph","sampaloc, manila",5366800,condominium,manila
1,1,20,1,0,1,0,0,0,0,70,studio condo unit for sale | manila | grand riviera suites by moldex realty,"roxas boulevard, manila",3885714,condominium,manila
1,1,21,2,0,1,0,0,0,0,71,"for sale studio type with 4 beds. fully furnished in sampaloc, manila","sampaloc, manila",4800000,condominium,manila
1,2,30,1,0,1,0,0,0,0,72,"for sale 2br condo unit at suntrust adriatico gardens condominium malate, manila","malate, manila",4100000,condominium,manila
1,1,20,1,0,1,0,0,0,0,73,"studio condo unit near dlsu taft|vito cruz, manila|property for sale ph","malate, manila",3129000,condominium,manila
1,4,21,2,0,1,0,0,0,0,74,"university home condormitel for sale in sampaloc, manila","sampaloc, manila",4800000,condominium,manila
1,4,237,6,0,1,0,0,0,0,75,"luxury 4 bedroom condo unit for sale |1322 roxas blvd., manila |moldex realty","ermita, manila",55000000,condominium,manila
1,2,30,1,0,1,0,0,0,0,76,affordable rent to own condominium in manila -as low as  30k cash out to move in,"tondo, manila",2400000,condominium,manila
1,1,32,1,0,1,0,0,0,0,77,"studio unit for sale at amaia skies avenida, santa cruz, manila","santa cruz, manila",3199999,condominium,manila
1,2,21,2,0,1,0,0,0,0,78,"for sale studio type with 4 beds in sampaloc, manila","sampaloc, manila",4800000,condominium,manila
1,1,21,1,0,1,0,0,0,0,79,condormitel in university home,"sampaloc, manila",4000000,condominium,manila
1,2,63,1,0,1,0,0,0,0,80,avida towers intima | 2 bedroom unit for sale in paco manila near pgh,"paco, manila",9879907,condominium,manila
1,2,48,2,0,1,0,0,0,0,81,rfo 2 bedroom 48 sqm condo for sale in manila city 25k monthly!,"santa mesa, manila",5345755,condominium,manila
1,1,27,1,0,1,0,0,0,0,82,"for sale semi furnished one bedroom condo unit in grand tower, manila","malate, manila",3500000,condominium,manila
1,2,45,1,0,1,0,0,0,0,83,"2br condominium unit for sale at urban deca homes manila, tondo, manila","tondo, manila",3600000,condominium,manila
1,1,20,1,0,1,0,0,0,0,84,studio condo unit for sale near dlsu|manila|the grand towers by moldex realty,"malate, manila",3201786,condominium,manila
1,1,25,1,0,1,0,0,0,0,85,"rfo 1bedroom condo unit beside dlsu |taft ave., manila| vista taft by vista land","ermita, manila",5200000,condominium,manila
1,2,46,1,0,1,0,0,0,0,86,huge discount sta. mesa manila condo for sale/rent to own 2bedroom nr. u-belt,"santa mesa, manila",7000988,condominium,manila
1,1,22,1,0,1,0,0,0,0,87,rent to own rfo unit studio manila condominium for sale in urban deca homes,"tondo, manila",1879165,condominium,manila
1,1,21,1,0,1,0,0,0,0,88,"for sale studio in sampaloc, manila at  university home lacson- 1520","sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,89,"condominium for sale unit 1513  in university home lacson, sampaloc manila","sampaloc, manila",4818178,condominium,manila
1,1,22,1,0,1,0,0,0,0,90,"condominium for sale unit 1901  in university home lacson, sampaloc manila","sampaloc, manila",4946817,condominium,manila
1,1,22,1,0,1,0,0,0,0,91,"condominium for sale unit 3824  in university home lacson, sampaloc manila","sampaloc, manila",4946817,condominium,manila
1,2,48,2,0,1,0,0,0,0,92,covent garden north residences 2 bedroom ready for occupancy with discount!!,"santa mesa, manila",7914000,condominium,manila
1,3,187,5,0,1,0,0,0,0,93,3-bedroom unit 26b1 for sale | manila |1322 golden empire tower by moldex realty,"roxas boulevard, manila",42000000,condominium,manila
1,1,22,1,0,1,0,0,0,0,94,"studio unit for sale at urban deca homes manila, tondo, manila","tondo, manila",2100000,condominium,manila
1,4,21,2,0,1,0,0,0,0,95,condormitel unit with 4beds,"sampaloc, manila",4800000,condominium,manila
1,1,21,2,0,1,0,0,0,0,96,studio type with 4 beds furnished for sale at university home lacson in manila,"sampaloc, manila",4800000,condominium,manila
1,1,34,1,0,1,0,0,0,0,97,studio unit at wh taft residences manila,"malate, manila",4500000,condominium,manila
1,1,21,1,0,1,0,0,0,0,98,"condo fully furnished dormitel for sale in harvard suites, malate, manila city","malate, manila",3500000,condominium,manila
1,1,33,1,0,1,0,0,0,0,99,1 bedroom condominium for sale with balcony facing partial manila bay,"malate, manila",7600000,condominium,manila
1,1,21,1,0,1,0,0,0,0,100,"condominium for sale unit 1520 in sampaloc, manila at  university home lacson","sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,101,"condominium unit 1107, for sale in sampaloc, manila university home lacson","sampaloc, manila",4818178,condominium,manila
1,2,64,2,0,1,0,0,0,0,102,rfo 2 bedroom condo unit for sale along roxas blvd. | manila |moldex realty,"ermita, manila",18180000,condominium,manila
1,1,18,1,0,1,0,0,0,0,103,"rfo studio condo unit beside dlsu taft ave., manila vista taft by vista land","ermita, manila",4200000,condominium,manila
1,3,188,5,0,1,0,0,0,0,104,rfo 3br condo unit  in 1322 roxas boulevard | manila |property for sale ph,"roxas boulevard, manila",43000000,condominium,manila
1,1,22,1,0,1,0,0,0,0,105,"condominium for sale unit 2701  in university home lacson, sampaloc manila","sampaloc, manila",4946817,condominium,manila
1,1,22,1,0,1,0,0,0,0,106,studio unit for sale|taft ave cor. un ave. near up manila|gl taft by vista land,"ermita, manila",5106100,condominium,manila
1,3,66,2,0,1,0,0,0,0,107,3 bedroom unit for sale in manila,"santa mesa, manila",9900000,condominium,manila
1,1,21,1,0,1,0,0,0,0,108,"condominium for sale unit 3602  in university home lacson, sampaloc manila","sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,109,"condominium for sale unit 1103  in university home lacson, sampaloc manila","sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,110,"condominium for sale unit 1520  in university home lacson, sampaloc manila","sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,111,"condominium unit - 1015 in university home lacson sampaloc, manila for sale","sampaloc, manila",4797504,condominium,manila
1,1,21,1,0,1,0,0,0,0,112,"condominium unit - 1107 in university home lacson sampaloc, manila for sale","sampaloc, manila",4818178,condominium,manila
1,1,22,2,0,1,0,0,0,0,113,"condormitel business investment - fully furnished for sale in sampaloc, manila","sampaloc, manila",4946817,condominium,manila
1,1,21,1,0,1,0,0,0,0,114,"for sale studio in sampaloc, manila at  university home lacson- 1704","sampaloc, manila",4818178,condominium,manila
1,1,22,1,0,1,0,0,0,0,115,"condotel for sale in sampaloc, manila at university home lacson- unit 1416","sampaloc, manila",4946817,condominium,manila
1,1,21,1,0,1,0,0,0,0,116,"condotel for sale in sampaloc, manila at university home lacson- unit 2907","sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,117,university home lacson 21.95 sqm studio unit 1003 for sale in sampaloc manila,"sampaloc, manila",4818178,condominium,manila
1,1,22,1,0,1,0,0,0,0,118,university home lacson 22.51 sqm studio unit 2701 for sale in sampaloc manila,"sampaloc, manila",4946817,condominium,manila
1,1,21,1,0,1,0,0,0,0,119,studio type  condominiumunit 3602  in sampaloc manila for sale,"sampaloc, manila",4800000,condominium,manila
1,1,22,1,0,1,0,0,0,0,120,university home lacson 22.51 sqm studio unit 1417 for sale in sampaloc manila,"sampaloc, manila",4946817,condominium,manila
1,1,21,1,0,1,0,0,0,0,121,university home lacson 21.85 sqm studio unit 1015 for sale in sampaloc manila,"sampaloc, manila",4797504,condominium,manila
1,1,21,1,0,1,0,0,0,0,122,"condominium unit 1808, for sale in sampaloc, manila university home lacson","sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,123,"condominium unit 1820, for sale in sampaloc, manila university home lacson","sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,124,"condominium for sale unit 1003 in sampaloc, manila at  university home lacson","sampaloc, manila",4818178,condominium,manila
1,1,30,1,0,1,0,0,0,0,125,"for sale 1 bedroom condo ready for occupancy in 3 torre lorenzo, manila","malate, manila",6500000,condominium,manila
1,1,21,1,0,1,0,0,0,0,126,"condo university home lacson 21.95 sqm for sale unit – 2703, in sampaloc, manila","sampaloc, manila",4818178,condominium,manila
1,1,22,1,0,1,0,0,0,0,127,"condominium for sale unit 1901 in sampaloc, manila at  university home lacson","sampaloc, manila",4946817,condominium,manila
1,1,22,1,0,1,0,0,0,0,128,"condominium for sale unit 3824 in sampaloc, manila at  university home lacson","sampaloc, manila",4946817,condominium,manila
1,1,21,1,0,1,0,0,0,0,129,"for sale unit 3023 in sampaloc, manila at  university home lacson","sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,130,"for sale unit 1115 in sampaloc, manila at  university home lacson","sampaloc, manila",4797504,condominium,manila
1,1,21,1,0,1,0,0,0,0,131,"condominium unit 1805, for sale in sampaloc, manila university home lacson","sampaloc, manila",4818178,condominium,manila
1,1,22,1,0,1,0,0,0,0,132,"condominium unit 1806, for sale in sampaloc, manila university home lacson","sampaloc, manila",4946817,condominium,manila
1,1,22,1,0,1,0,0,0,0,133,"condominium unit 1417, for sale in sampaloc, manila university home lacson","sampaloc, manila",4946817,condominium,manila
1,1,21,1,0,1,0,0,0,0,134,"condo unit – 1015 university home lacson for sale,21.95 sqm in sampaloc,manila","sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,135,"studio type condominium unit in sampaloc manila for sale, unit 3602","sampaloc, manila",4800000,condominium,manila
1,1,21,1,0,1,0,0,0,0,136,"for sale studio in sampaloc, manila at  university home lacson- 1403","sampaloc, manila",4818178,condominium,manila
1,1,22,1,0,1,0,0,0,0,137,"for sale studio in sampaloc, manila at  university home lacson- 1901","sampaloc, manila",4946817,condominium,manila
1,1,22,1,0,1,0,0,0,0,138,"for sale studio in sampaloc, manila at  university home lacson- 2201","sampaloc, manila",4946817,condominium,manila
1,1,21,1,0,1,0,0,0,0,139,"for sale studio in sampaloc, manila at  university home lacson- 1115","sampaloc, manila",4797504,condominium,manila
1,1,21,2,0,1,0,0,0,0,140,"condormitel unit w/ 4 beds fully furnished for sale in u homes, sampaloc manila","sampaloc, manila",4800000,condominium,manila
1,1,21,1,0,1,0,0,0,0,141,university home lacson 21.95 sqm studio unit 1103 for sale in sampaloc manila,"sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,142,university home lacson 21.95 sqm studio unit 1520 for sale in sampaloc manila,"sampaloc, manila",4818178,condominium,manila
1,1,22,1,0,1,0,0,0,0,143,university home lacson 22.51 sqm studio unit  3824 for sale in sampaloc manila,"sampaloc, manila",4946817,condominium,manila
1,1,21,1,0,1,0,0,0,0,144,university home lacson 21.85 sqm studio unit 1115 for sale in sampaloc manila,"sampaloc, manila",4797504,condominium,manila
1,1,21,1,0,1,0,0,0,0,145,university home lacson 21.95 sqm studio unit 2508 for sale in sampaloc manila,"sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,146,"condominium for sale unit 1003  in university home lacson, sampaloc manila","sampaloc, manila",4818178,condominium,manila
1,1,22,1,0,1,0,0,0,0,147,"condominium unit - 1416 in university home lacson sampaloc, manila for sale","sampaloc, manila",4946817,condominium,manila
1,1,21,1,0,1,0,0,0,0,148,"condominium unit - 2508 in university home lacson sampaloc, manila for sale","sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,149,"for sale studio in sampaloc, manila at  university home lacson- 1605","sampaloc, manila",4818178,condominium,manila
1,1,63,1,0,1,0,0,0,0,150,1 bedroom condominium unit for sale in manila,"malate, manila",14857332,condominium,manila
1,1,21,1,0,1,0,0,0,0,151,"studio type condominium in sampaloc manila for sale, unit 1513","sampaloc, manila",4800000,condominium,manila
1,1,21,1,0,1,0,0,0,0,152,"for sale studio in sampaloc, manila at  university home lacson- 1513","sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,153,"for sale studio in sampaloc, manila at  university home lacson- 3023","sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,154,"for sale studio in sampaloc, manila at  university home lacson- 1622","sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,155,"for sale studio in sampaloc, manila at  university home lacson- 1902","sampaloc, manila",4818178,condominium,manila
1,1,22,1,0,1,0,0,0,0,156,"for sale studio in sampaloc, manila at  university home lacson- 1924","sampaloc, manila",4946817,condominium,manila
1,1,21,1,0,1,0,0,0,0,157,"condotel for sale in sampaloc, manila at university home lacson- unit 1111","sampaloc, manila",4818178,condominium,manila
1,1,22,1,0,1,0,0,0,0,158,"condotel for sale in sampaloc, manila at university home lacson- unit 1806","sampaloc, manila",4946817,condominium,manila
1,1,21,1,0,1,0,0,0,0,159,"condotel for sale in sampaloc, manila at university home lacson- unit 1115","sampaloc, manila",4797504,condominium,manila
1,1,21,1,0,1,0,0,0,0,160,"condominium for sale unit 1622  in university home lacson, sampaloc manila","sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,161,"condominium for sale unit 1704  in university home lacson, sampaloc manila","sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,162,"condominium for sale unit 1403  in university home lacson, sampaloc manila","sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,163,"condominium for sale unit 1902  in university home lacson, sampaloc manila","sampaloc, manila",4818178,condominium,manila
1,1,22,1,0,1,0,0,0,0,164,"condominium for sale unit 2201  in university home lacson, sampaloc manila","sampaloc, manila",4946817,condominium,manila
1,1,22,1,0,1,0,0,0,0,165,"condominium for sale unit 3724  in university home lacson, sampaloc manila","sampaloc, manila",4946817,condominium,manila
1,1,21,1,0,1,0,0,0,0,166,"condominium unit - 2907 in university home lacson sampaloc, manila for sale","sampaloc, manila",4818178,condominium,manila
1,1,22,1,0,1,0,0,0,0,167,"condominium unit - 1116 in university home lacson sampaloc, manila for sale","sampaloc, manila",4946817,condominium,manila
1,1,21,1,0,1,0,0,0,0,168,"condominium unit - 2903 in university home lacson sampaloc, manila for sale","sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,169,"condominium unit - 1115 in university home lacson sampaloc, manila for sale","sampaloc, manila",4797504,condominium,manila
1,1,21,1,0,1,0,0,0,0,170,university home lacson 21.95 sqm studio unit 1403 for sale in sampaloc manila,"sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,171,university home lacson 21.95 sqm studio unit 1513 for sale in sampaloc manila,"sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,172,university home lacson 21.95 sqm studio unit 1622 for sale in sampaloc manila,"sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,173,university home lacson 21.95 sqm studio unit 1902 for sale in sampaloc manila,"sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,174,university home lacson 21.95 sqm studio unit 1605 for sale in sampaloc manila,"sampaloc, manila",4818178,condominium,manila
1,1,22,1,0,1,0,0,0,0,175,university home lacson 22.51 sqm studio unit 1901 for sale in sampaloc manila,"sampaloc, manila",4946817,condominium,manila
1,1,22,1,0,1,0,0,0,0,176,university home lacson 22.51 sqm studio unit 2201 for sale in sampaloc manila,"sampaloc, manila",4946817,condominium,manila
1,1,22,1,0,1,0,0,0,0,177,university home lacson 22.51 sqm studio unit 1416 for sale in sampaloc manila,"sampaloc, manila",4946817,condominium,manila
1,1,21,1,0,1,0,0,0,0,178,university home lacson 21.95 sqm studio unit 2907 for sale in sampaloc manila,"sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,179,university home lacson 21.95 sqm studio unit 1808 for sale in sampaloc manila,"sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,180,university home lacson 21.95 sqm studio unit 2303 for sale in sampaloc manila,"sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,181,"condominium for sale unit 3602 in sampaloc, manila at university home lacson","sampaloc, manila",4800000,condominium,manila
1,1,21,1,0,1,0,0,0,0,182,"condominium for sale unit 1103 in sampaloc, manila at  university home lacson","sampaloc, manila",4818178,condominium,manila
1,1,22,1,0,1,0,0,0,0,183,"condominium for sale unit 2701 in sampaloc, manila at  university home lacson","sampaloc, manila",4946817,condominium,manila
1,1,21,1,0,1,0,0,0,0,184,"condominium for sale unit 1513 in sampaloc, manila at  university home lacson","sampaloc, manila",4818178,condominium,manila
1,1,22,1,0,1,0,0,0,0,185,"for sale unit 1924 in sampaloc, manila at  university home lacson","sampaloc, manila",4946817,condominium,manila
1,1,21,1,0,1,0,0,0,0,186,"condominium unit 1015, for sale in sampaloc, manila university home lacson","sampaloc, manila",4797504,condominium,manila
1,2,32,1,0,1,0,0,0,0,187,1.5% dp lipat-agad 2 bedroom condominium unit for sale in manila,"tondo, manila",3100000,condominium,manila
1,1,21,1,0,1,0,0,0,0,188,"condominium for sale unit 3023  in university home lacson, sampaloc manila","sampaloc, manila",4818178,condominium,manila
1,1,22,1,0,1,0,0,0,0,189,"condominium unit - 1417 in university home lacson sampaloc, manila for sale","sampaloc, manila",4946817,condominium,manila
1,1,21,1,0,1,0,0,0,0,190,"condominium unit - 1805 in university home lacson sampaloc, manila for sale","sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,191,"condominium unit - 1808 in university home lacson sampaloc, manila for sale","sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,192,"condominium unit - 1820 in university home lacson sampaloc, manila for sale","sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,193,"for sale university home lacson 21.95 sqm unit – 2703 in sampaloc, manila","sampaloc, manila",4818178,condominium,manila
1,1,22,1,0,1,0,0,0,0,194,university home lacson 22.51 sqm studio unit 3724for sale in sampaloc manila,"sampaloc, manila",4946817,condominium,manila
1,1,21,1,0,1,0,0,0,0,195,university home lacson 21.95 sqm studio unit 1805 for sale in sampaloc manila,"sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,196,university home lacson 21.95 sqm studio unit 2903 for sale in sampaloc manila,"sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,197,university home lacson 21.95 sqm studio unit 1111 for sale in sampaloc manila,"sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,198,university home lacson 21.95 sqm studio unit 1820 for sale in sampaloc manila,"sampaloc, manila",4818178,condominium,manila
1,1,22,1,0,1,0,0,0,0,199,university home lacson 22.51 sqm studio unit 1806 for sale in sampaloc manila,"sampaloc, manila",4946817,condominium,manila
1,1,21,1,0,1,0,0,0,0,200,"university home lacson for sale unit – 2703, 21.95 sqm in sampaloc, manila","sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,201,"condominium for sale unit 1403 in sampaloc, manila at  university home lacson","sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,202,"condominium for sale unit 1122 in sampaloc, manila at  university home lacson","sampaloc, manila",4818178,condominium,manila
1,1,22,1,0,1,0,0,0,0,203,"condominium unit 1416, for sale in sampaloc, manila university home lacson","sampaloc, manila",4946817,condominium,manila
1,1,21,1,0,1,0,0,0,0,204,"condominium unit 2903, for sale in sampaloc, manila university home lacson","sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,205,"condominium unit 2303, for sale in sampaloc, manila university home lacson","sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,206,"condominium unit 2508, for sale in sampaloc, manila university home lacson","sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,207,"condominium unit 2907, for sale in sampaloc, manila university home lacson","sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,208,"studio type condominium in sampaloc manila for sale, unit 1403","sampaloc, manila",4800000,condominium,manila
1,1,21,1,0,1,0,0,0,0,209,"for sale studio in sampaloc, manila at  university home lacson- 1122","sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,210,"condotel for sale in sampaloc, manila at university home lacson- unit 2903","sampaloc, manila",4818178,condominium,manila
1,1,22,1,0,1,0,0,0,0,211,"condotel for sale in sampaloc, manila at university home lacson- unit 1417","sampaloc, manila",4946817,condominium,manila
1,1,21,1,0,1,0,0,0,0,212,"condotel for sale in sampaloc, manila at university home lacson- unit 1805","sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,213,"condotel for sale in sampaloc, manila at university home lacson- unit 1820","sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,214,"condominium for sale unit 1122  in university home lacson, sampaloc manila","sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,215,"condo university home lacson unit – 2703 for sale 21.95 sqm in sampaloc, manila","sampaloc, manila",4818178,condominium,manila
1,1,21,1,0,1,0,0,0,0,216,"studio type condominium in sampaloc manila for sale, unit 1003","sampaloc, manila",4800000,condominium,manila
1,1,21,1,0,1,0,0,0,0,217,"studio type condominium in sampaloc manila for sale, unit 1103","sampaloc, manila",4800000,condominium,manila
1,1,21,1,0,1,0,0,0,0,218,"for sale studio in sampaloc, manila at  university home lacson- 1103","sampaloc, manila",4818178,condominium,manila
1,1,22,1,0,1,0,0,0,0,219,"for sale studio in sampaloc, manila at  university home lacson- 3824","sampaloc, manila",4946817,condominium,manila
1,1,21,1,0,1,0,0,0,0,220,"for sale studio in sampaloc, manila at  university home lacson- 1003","sampaloc, manila",4818178,condominium,manila
1,1,22,1,0,1,0,0,0,0,221,"for sale studio in sampaloc, manila at  university home lacson- 3724","sampaloc, manila",4946817,condominium,manila
1,1,21,1,0,1,0,0,0,0,222,"condotel for sale in sampaloc, manila at university home lacson- unit 1015","sampaloc, manila",4797504,condominium,manila
1,1,21,1,0,1,0,0,0,0,223,"condotel for sale in sampaloc, manila at university home lacson- unit 2303","sampaloc, manila",4818178,condominium,manila
